PLAYER,TEAM,DATE,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
"<a ng-href=""/player/201567"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201567"">Kevin Love",CLE,12/16/2017,"<a ng-href=""/game/0021700430"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700430"">CLE vs. UTA",W,28,15,7,14,50.0,0,3,0.0,1,2,50.0,2,3,5,4,0,0,0,0,-8
"<a ng-href=""/player/201567"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201567"">Kevin Love",CLE,12/06/2017,"<a ng-href=""/game/0021700353"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700353"">CLE vs. SAC",W,30,18,7,16,43.8,1,6,16.7,3,3,100.0,1,12,13,1,1,0,2,1,-3
"<a ng-href=""/player/201567"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201567"">Kevin Love",CLE,10/21/2017,"<a ng-href=""/game/0021700028"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700028"">CLE vs. ORL",L,27,19,8,17,47.1,0,5,0.0,3,4,75.0,1,8,9,1,1,1,2,2,-12
"<a ng-href=""/player/201567"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201567"">Kevin Love",CLE,10/29/2017,"<a ng-href=""/game/0021700090"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700090"">CLE vs. NYK",L,35,22,5,15,33.3,3,8,37.5,9,10,90.0,4,7,11,1,1,0,2,4,-14
"<a ng-href=""/player/201567"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201567"">Kevin Love",CLE,11/07/2017,"<a ng-href=""/game/0021700149"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700149"">CLE vs. MIL",W,35,32,9,14,64.3,0,0,-,14,16,87.5,8,8,16,3,2,1,2,1,2
"<a ng-href=""/player/201567"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201567"">Kevin Love",CLE,11/28/2017,"<a ng-href=""/game/0021700298"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700298"">CLE vs. MIA",W,25,38,10,16,62.5,4,8,50.0,14,17,82.4,2,7,9,2,2,0,3,0,25
"<a ng-href=""/player/201567"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201567"">Kevin Love",CLE,12/02/2017,"<a ng-href=""/game/0021700329"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700329"">CLE vs. MEM",W,30,20,7,12,58.3,3,4,75.0,3,3,100.0,0,11,11,2,0,0,1,2,1
"<a ng-href=""/player/201567"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201567"">Kevin Love",CLE,12/14/2017,"<a ng-href=""/game/0021700415"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700415"">CLE vs. LAL",W,35,28,9,15,60.0,4,6,66.7,6,6,100.0,1,10,11,3,2,1,2,2,8
"<a ng-href=""/player/201567"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201567"">Kevin Love",CLE,11/17/2017,"<a ng-href=""/game/0021700220"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700220"">CLE vs. LAC",W,42,25,9,18,50.0,3,7,42.9,4,4,100.0,4,4,8,2,2,1,1,4,9
"<a ng-href=""/player/201567"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201567"">Kevin Love",CLE,11/01/2017,"<a ng-href=""/game/0021700106"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700106"">CLE vs. IND",L,36,13,4,12,33.3,2,6,33.3,3,4,75.0,2,11,13,3,0,1,0,0,-11
"<a ng-href=""/player/201567"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201567"">Kevin Love",CLE,10/24/2017,"<a ng-href=""/game/0021700049"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700049"">CLE vs. CHI",W,29,20,7,16,43.8,3,7,42.9,3,4,75.0,3,9,12,2,0,0,2,2,-8
"<a ng-href=""/player/201567"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201567"">Kevin Love",CLE,11/24/2017,"<a ng-href=""/game/0021700270"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700270"">CLE vs. CHA",W,31,11,3,6,50.0,1,3,33.3,4,4,100.0,1,12,13,0,0,1,1,5,-11
"<a ng-href=""/player/201567"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201567"">Kevin Love",CLE,10/17/2017,"<a ng-href=""/game/0021700001"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700001"">CLE vs. BOS",W,28,15,4,9,44.4,1,4,25.0,6,7,85.7,3,8,11,0,0,0,2,2,0
"<a ng-href=""/player/201567"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201567"">Kevin Love",CLE,11/22/2017,"<a ng-href=""/game/0021700254"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700254"">CLE vs. BKN",W,31,18,7,17,41.2,0,4,0.0,4,6,66.7,2,8,10,3,0,1,1,4,10
"<a ng-href=""/player/201567"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201567"">Kevin Love",CLE,12/12/2017,"<a ng-href=""/game/0021700397"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700397"">CLE vs. ATL",W,28,17,6,13,46.2,4,5,80.0,1,3,33.3,4,8,12,2,0,0,2,1,10
"<a ng-href=""/player/201567"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201567"">Kevin Love",CLE,11/05/2017,"<a ng-href=""/game/0021700136"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700136"">CLE vs. ATL",L,18,4,1,6,16.7,0,2,0.0,2,2,100.0,3,1,4,1,3,0,0,4,-15
"<a ng-href=""/player/201567"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201567"">Kevin Love",CLE,11/03/2017,"<a ng-href=""/game/0021700122"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700122"">CLE @ WAS",W,27,11,2,5,40.0,2,5,40.0,5,5,100.0,0,8,8,0,1,0,2,3,1
"<a ng-href=""/player/201567"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201567"">Kevin Love",CLE,11/27/2017,"<a ng-href=""/game/0021700291"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700291"">CLE @ PHI",W,25,13,4,12,33.3,2,7,28.6,3,3,100.0,2,1,3,2,1,0,1,4,0
"<a ng-href=""/player/201567"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201567"">Kevin Love",CLE,11/13/2017,"<a ng-href=""/game/0021700193"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700193"">CLE @ NYK",W,23,6,2,9,22.2,0,4,0.0,2,2,100.0,3,3,6,2,0,0,2,1,-15
"<a ng-href=""/player/201567"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201567"">Kevin Love",CLE,10/28/2017,"<a ng-href=""/game/0021700077"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700077"">CLE @ NOP",L,27,26,7,12,58.3,5,6,83.3,7,7,100.0,1,10,11,1,1,0,2,1,-12
"<a ng-href=""/player/201567"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201567"">Kevin Love",CLE,10/20/2017,"<a ng-href=""/game/0021700021"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700021"">CLE @ MIL",W,27,17,5,12,41.7,0,3,0.0,7,7,100.0,2,10,12,6,0,2,4,2,-2
"<a ng-href=""/player/201567"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201567"">Kevin Love",CLE,12/08/2017,"<a ng-href=""/game/0021700369"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700369"">CLE @ IND",L,26,20,6,16,37.5,2,7,28.6,6,10,60.0,2,5,7,3,0,0,0,0,11
"<a ng-href=""/player/201567"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201567"">Kevin Love",CLE,11/09/2017,"<a ng-href=""/game/0021700166"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700166"">CLE @ HOU",L,29,17,5,12,41.7,3,6,50.0,4,4,100.0,2,4,6,4,1,0,4,6,1
"<a ng-href=""/player/201567"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201567"">Kevin Love",CLE,11/20/2017,"<a ng-href=""/game/0021700242"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700242"">CLE @ DET",W,26,19,8,12,66.7,1,2,50.0,2,2,100.0,2,9,11,4,0,0,2,3,30
"<a ng-href=""/player/201567"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201567"">Kevin Love",CLE,11/11/2017,"<a ng-href=""/game/0021700181"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700181"">CLE @ DAL",W,36,29,11,19,57.9,3,5,60.0,4,4,100.0,4,11,15,3,0,1,1,1,13
"<a ng-href=""/player/201567"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201567"">Kevin Love",CLE,12/04/2017,"<a ng-href=""/game/0021700344"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700344"">CLE @ CHI",W,23,24,8,13,61.5,3,6,50.0,5,5,100.0,0,13,13,0,0,1,0,0,9
"<a ng-href=""/player/201567"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201567"">Kevin Love",CLE,11/15/2017,"<a ng-href=""/game/0021700207"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700207"">CLE @ CHA",W,27,22,9,16,56.3,1,3,33.3,3,3,100.0,2,8,10,0,1,1,2,3,-6
"<a ng-href=""/player/201567"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201567"">Kevin Love",CLE,10/25/2017,"<a ng-href=""/game/0021700058"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700058"">CLE @ BKN",L,33,15,4,13,30.8,2,6,33.3,5,6,83.3,5,7,12,0,0,0,6,2,-14
"<a ng-href=""/player/201567"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201567"">Kevin Love",CLE,11/30/2017,"<a ng-href=""/game/0021700313"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700313"">CLE @ ATL",W,33,25,7,16,43.8,4,9,44.4,7,8,87.5,6,10,16,2,0,0,5,2,12
PLAYER
"<a ng-href=""/player/201567"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201567"">Kevin Love"
"<a ng-href=""/player/201567"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201567"">Kevin Love"
"<a ng-href=""/player/201567"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201567"">Kevin Love"
"<a ng-href=""/player/201567"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201567"">Kevin Love"
"<a ng-href=""/player/201567"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201567"">Kevin Love"
"<a ng-href=""/player/201567"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201567"">Kevin Love"
"<a ng-href=""/player/201567"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201567"">Kevin Love"
"<a ng-href=""/player/201567"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201567"">Kevin Love"
"<a ng-href=""/player/201567"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201567"">Kevin Love"
"<a ng-href=""/player/201567"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201567"">Kevin Love"
"<a ng-href=""/player/201567"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201567"">Kevin Love"
"<a ng-href=""/player/201567"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201567"">Kevin Love"
"<a ng-href=""/player/201567"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201567"">Kevin Love"
"<a ng-href=""/player/201567"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201567"">Kevin Love"
"<a ng-href=""/player/201567"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201567"">Kevin Love"
"<a ng-href=""/player/201567"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201567"">Kevin Love"
"<a ng-href=""/player/201567"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201567"">Kevin Love"
"<a ng-href=""/player/201567"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201567"">Kevin Love"
"<a ng-href=""/player/201567"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201567"">Kevin Love"
"<a ng-href=""/player/201567"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201567"">Kevin Love"
"<a ng-href=""/player/201567"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201567"">Kevin Love"
"<a ng-href=""/player/201567"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201567"">Kevin Love"
"<a ng-href=""/player/201567"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201567"">Kevin Love"
"<a ng-href=""/player/201567"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201567"">Kevin Love"
"<a ng-href=""/player/201567"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201567"">Kevin Love"
"<a ng-href=""/player/201567"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201567"">Kevin Love"
"<a ng-href=""/player/201567"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201567"">Kevin Love"
"<a ng-href=""/player/201567"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201567"">Kevin Love"
"<a ng-href=""/player/201567"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201567"">Kevin Love"
