PLAYER,TEAM,DATE,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
"<a ng-href=""/player/202685"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202685"">Jonas Valanciunas",TOR,11/19/2017,"<a ng-href=""/game/0021700237"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700237"">TOR vs. WAS",W,17,4,2,7,28.6,0,0,-,0,0,-,2,5,7,1,0,2,0,1,-5
"<a ng-href=""/player/202685"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202685"">Jonas Valanciunas",TOR,11/05/2017,"<a ng-href=""/game/0021700139"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700139"">TOR vs. WAS",L,19,6,3,4,75.0,0,0,-,0,0,-,1,2,3,0,0,0,2,5,-16
"<a ng-href=""/player/202685"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202685"">Jonas Valanciunas",TOR,12/05/2017,"<a ng-href=""/game/0021700350"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700350"">TOR vs. PHX",W,18,4,0,5,0.0,0,0,-,4,4,100.0,3,5,8,0,2,0,2,1,8
"<a ng-href=""/player/202685"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202685"">Jonas Valanciunas",TOR,10/21/2017,"<a ng-href=""/game/0021700027"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700027"">TOR vs. PHI",W,15,5,2,4,50.0,0,0,-,1,2,50.0,0,4,4,0,0,0,0,2,-4
"<a ng-href=""/player/202685"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202685"">Jonas Valanciunas",TOR,11/17/2017,"<a ng-href=""/game/0021700221"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700221"">TOR vs. NYK",W,19,4,2,6,33.3,0,0,-,0,0,-,0,5,5,1,0,1,1,0,6
"<a ng-href=""/player/202685"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202685"">Jonas Valanciunas",TOR,11/09/2017,"<a ng-href=""/game/0021700165"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700165"">TOR vs. NOP",W,27,7,3,9,33.3,0,0,-,1,2,50.0,1,12,13,2,1,0,0,4,10
"<a ng-href=""/player/202685"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202685"">Jonas Valanciunas",TOR,12/01/2017,"<a ng-href=""/game/0021700319"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700319"">TOR vs. IND",W,21,13,6,11,54.5,0,0,-,1,1,100.0,3,4,7,1,0,1,1,2,5
"<a ng-href=""/player/202685"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202685"">Jonas Valanciunas",TOR,10/19/2017,"<a ng-href=""/game/0021700014"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700014"">TOR vs. CHI",W,31,23,9,17,52.9,0,1,0.0,5,6,83.3,8,7,15,2,2,0,1,4,-2
"<a ng-href=""/player/202685"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202685"">Jonas Valanciunas",TOR,11/07/2017,"<a ng-href=""/game/0021700153"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700153"">TOR vs. CHI",W,24,21,6,7,85.7,1,1,100.0,8,10,80.0,1,9,10,0,0,0,2,2,9
"<a ng-href=""/player/202685"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202685"">Jonas Valanciunas",TOR,11/29/2017,"<a ng-href=""/game/0021700307"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700307"">TOR vs. CHA",W,22,12,6,12,50.0,0,1,0.0,0,0,-,6,1,7,0,0,0,1,5,7
"<a ng-href=""/player/202685"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202685"">Jonas Valanciunas",TOR,12/15/2017,"<a ng-href=""/game/0021700424"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700424"">TOR vs. BKN",W,22,14,7,11,63.6,0,1,0.0,0,0,-,0,5,5,0,0,2,1,0,33
"<a ng-href=""/player/202685"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202685"">Jonas Valanciunas",TOR,11/03/2017,"<a ng-href=""/game/0021700128"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700128"">TOR @ UTA",W,21,6,2,5,40.0,0,0,-,2,2,100.0,0,8,8,0,1,2,1,6,9
"<a ng-href=""/player/202685"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202685"">Jonas Valanciunas",TOR,12/10/2017,"<a ng-href=""/game/0021700385"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700385"">TOR @ SAC",W,22,9,3,3,100.0,1,1,100.0,2,2,100.0,1,7,8,0,1,0,3,1,17
