PLAYER,TEAM,DATE,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
"<a ng-href=""/player/202696"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202696"">Nikola Vucevic",ORL,11/15/2017,"<a ng-href=""/game/0021700213"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700213"">ORL @ POR",L,31,11,5,11,45.5,1,4,25.0,0,0,-,0,10,10,4,0,0,3,1,-9
"<a ng-href=""/player/202696"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202696"">Nikola Vucevic",ORL,11/10/2017,"<a ng-href=""/game/0021700174"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700174"">ORL @ PHX",W,26,19,6,13,46.2,3,6,50.0,4,4,100.0,1,6,7,2,0,1,1,2,16
"<a ng-href=""/player/202696"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202696"">Nikola Vucevic",ORL,11/25/2017,"<a ng-href=""/game/0021700278"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700278"">ORL @ PHI",L,33,14,5,15,33.3,0,4,0.0,4,6,66.7,1,13,14,3,1,0,1,2,-1
"<a ng-href=""/player/202696"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202696"">Nikola Vucevic",ORL,12/03/2017,"<a ng-href=""/game/0021700334"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700334"">ORL @ NYK",W,35,34,13,19,68.4,1,4,25.0,7,7,100.0,2,10,12,3,0,2,1,5,11
"<a ng-href=""/player/202696"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202696"">Nikola Vucevic",ORL,10/30/2017,"<a ng-href=""/game/0021700097"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700097"">ORL @ NOP",W,32,20,9,17,52.9,1,2,50.0,1,2,50.0,0,8,8,3,0,0,0,2,3
"<a ng-href=""/player/202696"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202696"">Nikola Vucevic",ORL,11/22/2017,"<a ng-href=""/game/0021700261"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700261"">ORL @ MIN",L,34,11,5,13,38.5,1,4,25.0,0,0,-,1,13,14,4,0,1,4,4,0
"<a ng-href=""/player/202696"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202696"">Nikola Vucevic",ORL,11/01/2017,"<a ng-href=""/game/0021700112"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700112"">ORL @ MEM",W,32,7,3,11,27.3,1,3,33.3,0,0,-,1,4,5,4,1,0,4,3,9
"<a ng-href=""/player/202696"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202696"">Nikola Vucevic",ORL,11/27/2017,"<a ng-href=""/game/0021700290"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700290"">ORL @ IND",L,37,16,7,17,41.2,2,5,40.0,0,0,-,3,9,12,3,0,3,3,5,-13
"<a ng-href=""/player/202696"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202696"">Nikola Vucevic",ORL,11/13/2017,"<a ng-href=""/game/0021700199"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700199"">ORL @ GSW",L,27,20,7,13,53.8,2,5,40.0,4,4,100.0,0,5,5,4,1,0,0,1,-4
"<a ng-href=""/player/202696"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202696"">Nikola Vucevic",ORL,11/11/2017,"<a ng-href=""/game/0021700185"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700185"">ORL @ DEN",L,24,8,4,12,33.3,0,3,0.0,0,1,0.0,2,4,6,2,0,0,2,4,-18
"<a ng-href=""/player/202696"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202696"">Nikola Vucevic",ORL,10/21/2017,"<a ng-href=""/game/0021700028"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700028"">ORL @ CLE",W,28,23,11,16,68.8,1,3,33.3,0,0,-,1,6,7,5,1,3,0,2,28
"<a ng-href=""/player/202696"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202696"">Nikola Vucevic",ORL,10/29/2017,"<a ng-href=""/game/0021700088"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700088"">ORL @ CHA",L,33,15,6,17,35.3,2,8,25.0,1,2,50.0,2,8,10,3,1,0,1,4,-13
"<a ng-href=""/player/202696"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202696"">Nikola Vucevic",ORL,12/04/2017,"<a ng-href=""/game/0021700339"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700339"">ORL @ CHA",L,27,10,5,12,41.7,0,3,0.0,0,0,-,1,7,8,5,2,2,2,4,-10
"<a ng-href=""/player/202696"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202696"">Nikola Vucevic",ORL,11/24/2017,"<a ng-href=""/game/0021700269"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700269"">ORL @ BOS",L,21,12,6,13,46.2,0,2,0.0,0,0,-,5,6,11,2,3,1,1,2,-11
"<a ng-href=""/player/202696"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202696"">Nikola Vucevic",ORL,10/20/2017,"<a ng-href=""/game/0021700022"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700022"">ORL @ BKN",L,35,41,17,22,77.3,6,8,75.0,1,2,50.0,1,11,12,3,0,0,4,5,15
"<a ng-href=""/player/202696"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202696"">Nikola Vucevic",ORL,12/09/2017,"<a ng-href=""/game/0021700378"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700378"">ORL @ ATL",L,38,31,13,18,72.2,4,6,66.7,1,1,100.0,2,11,13,10,1,1,2,3,-1
PLAYER
"<a ng-href=""/player/202696"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202696"">Nikola Vucevic"
"<a ng-href=""/player/202696"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202696"">Nikola Vucevic"
"<a ng-href=""/player/202696"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202696"">Nikola Vucevic"
"<a ng-href=""/player/202696"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202696"">Nikola Vucevic"
"<a ng-href=""/player/202696"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202696"">Nikola Vucevic"
"<a ng-href=""/player/202696"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202696"">Nikola Vucevic"
"<a ng-href=""/player/202696"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202696"">Nikola Vucevic"
"<a ng-href=""/player/202696"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202696"">Nikola Vucevic"
"<a ng-href=""/player/202696"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202696"">Nikola Vucevic"
"<a ng-href=""/player/202696"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202696"">Nikola Vucevic"
"<a ng-href=""/player/202696"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202696"">Nikola Vucevic"
"<a ng-href=""/player/202696"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202696"">Nikola Vucevic"
"<a ng-href=""/player/202696"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202696"">Nikola Vucevic"
"<a ng-href=""/player/202696"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202696"">Nikola Vucevic"
"<a ng-href=""/player/202696"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202696"">Nikola Vucevic"
"<a ng-href=""/player/202696"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202696"">Nikola Vucevic"
"<a ng-href=""/player/202696"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202696"">Nikola Vucevic"
"<a ng-href=""/player/202696"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202696"">Nikola Vucevic"
"<a ng-href=""/player/202696"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202696"">Nikola Vucevic"
"<a ng-href=""/player/202696"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202696"">Nikola Vucevic"
"<a ng-href=""/player/202696"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202696"">Nikola Vucevic"
"<a ng-href=""/player/202696"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202696"">Nikola Vucevic"
"<a ng-href=""/player/202696"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202696"">Nikola Vucevic"
"<a ng-href=""/player/202696"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202696"">Nikola Vucevic"
"<a ng-href=""/player/202696"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202696"">Nikola Vucevic"
"<a ng-href=""/player/202696"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202696"">Nikola Vucevic"
"<a ng-href=""/player/202696"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202696"">Nikola Vucevic"
"<a ng-href=""/player/202696"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202696"">Nikola Vucevic"
"<a ng-href=""/player/202696"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202696"">Nikola Vucevic"
"<a ng-href=""/player/202696"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202696"">Nikola Vucevic"
