PLAYER,TEAM,DATE,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
"<a ng-href=""/player/1626162"" title=""View Stats Profile"" href=""https://stats.nba.com/player/1626162"">Kelly Oubre Jr.",WAS,11/29/2017,"<a ng-href=""/game/0021700305"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700305"">WAS @ PHI",L,29,22,7,15,46.7,1,3,33.3,7,7,100.0,2,5,7,4,1,1,3,6,5
"<a ng-href=""/player/1626162"" title=""View Stats Profile"" href=""https://stats.nba.com/player/1626162"">Kelly Oubre Jr.",WAS,11/28/2017,"<a ng-href=""/game/0021700300"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700300"">WAS @ MIN",W,31,16,7,14,50.0,0,4,0.0,2,4,50.0,0,4,4,2,2,1,1,3,16
"<a ng-href=""/player/1626162"" title=""View Stats Profile"" href=""https://stats.nba.com/player/1626162"">Kelly Oubre Jr.",WAS,11/20/2017,"<a ng-href=""/game/0021700247"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700247"">WAS @ MIL",W,23,18,6,8,75.0,3,5,60.0,3,3,100.0,1,3,4,0,0,0,0,1,1
"<a ng-href=""/player/1626162"" title=""View Stats Profile"" href=""https://stats.nba.com/player/1626162"">Kelly Oubre Jr.",WAS,11/15/2017,"<a ng-href=""/game/0021700205"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700205"">WAS @ MIA",W,31,7,2,5,40.0,1,2,50.0,2,2,100.0,0,5,5,2,0,0,0,1,10
"<a ng-href=""/player/1626162"" title=""View Stats Profile"" href=""https://stats.nba.com/player/1626162"">Kelly Oubre Jr.",WAS,10/25/2017,"<a ng-href=""/game/0021700064"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700064"">WAS @ LAL",L,39,9,4,10,40.0,1,4,25.0,0,0,-,1,2,3,0,0,1,1,3,-10
"<a ng-href=""/player/1626162"" title=""View Stats Profile"" href=""https://stats.nba.com/player/1626162"">Kelly Oubre Jr.",WAS,12/09/2017,"<a ng-href=""/game/0021700375"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700375"">WAS @ LAC",L,20,0,0,5,0.0,0,3,0.0,0,2,0.0,0,1,1,0,0,0,0,3,-17
"<a ng-href=""/player/1626162"" title=""View Stats Profile"" href=""https://stats.nba.com/player/1626162"">Kelly Oubre Jr.",WAS,10/27/2017,"<a ng-href=""/game/0021700075"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700075"">WAS @ GSW",L,39,19,6,11,54.5,4,6,66.7,3,3,100.0,2,6,8,0,2,2,1,4,15
"<a ng-href=""/player/1626162"" title=""View Stats Profile"" href=""https://stats.nba.com/player/1626162"">Kelly Oubre Jr.",WAS,10/23/2017,"<a ng-href=""/game/0021700047"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700047"">WAS @ DEN",W,38,14,5,10,50.0,2,5,40.0,2,2,100.0,0,4,4,1,2,1,1,2,12
"<a ng-href=""/player/1626162"" title=""View Stats Profile"" href=""https://stats.nba.com/player/1626162"">Kelly Oubre Jr.",WAS,11/22/2017,"<a ng-href=""/game/0021700253"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700253"">WAS @ CHA",L,23,9,3,9,33.3,1,3,33.3,2,2,100.0,1,3,4,1,0,0,1,4,-1
"<a ng-href=""/player/1626162"" title=""View Stats Profile"" href=""https://stats.nba.com/player/1626162"">Kelly Oubre Jr.",WAS,12/12/2017,"<a ng-href=""/game/0021700400"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700400"">WAS @ BKN",L,30,12,4,10,40.0,0,3,0.0,4,5,80.0,0,9,9,0,1,1,2,4,5
PLAYER
"<a ng-href=""/player/1626162"" title=""View Stats Profile"" href=""https://stats.nba.com/player/1626162"">Kelly Oubre Jr."
"<a ng-href=""/player/1626162"" title=""View Stats Profile"" href=""https://stats.nba.com/player/1626162"">Kelly Oubre Jr."
"<a ng-href=""/player/1626162"" title=""View Stats Profile"" href=""https://stats.nba.com/player/1626162"">Kelly Oubre Jr."
"<a ng-href=""/player/1626162"" title=""View Stats Profile"" href=""https://stats.nba.com/player/1626162"">Kelly Oubre Jr."
"<a ng-href=""/player/1626162"" title=""View Stats Profile"" href=""https://stats.nba.com/player/1626162"">Kelly Oubre Jr."
"<a ng-href=""/player/1626162"" title=""View Stats Profile"" href=""https://stats.nba.com/player/1626162"">Kelly Oubre Jr."
"<a ng-href=""/player/1626162"" title=""View Stats Profile"" href=""https://stats.nba.com/player/1626162"">Kelly Oubre Jr."
"<a ng-href=""/player/1626162"" title=""View Stats Profile"" href=""https://stats.nba.com/player/1626162"">Kelly Oubre Jr."
"<a ng-href=""/player/1626162"" title=""View Stats Profile"" href=""https://stats.nba.com/player/1626162"">Kelly Oubre Jr."
"<a ng-href=""/player/1626162"" title=""View Stats Profile"" href=""https://stats.nba.com/player/1626162"">Kelly Oubre Jr."
"<a ng-href=""/player/1626162"" title=""View Stats Profile"" href=""https://stats.nba.com/player/1626162"">Kelly Oubre Jr."
"<a ng-href=""/player/1626162"" title=""View Stats Profile"" href=""https://stats.nba.com/player/1626162"">Kelly Oubre Jr."
"<a ng-href=""/player/1626162"" title=""View Stats Profile"" href=""https://stats.nba.com/player/1626162"">Kelly Oubre Jr."
"<a ng-href=""/player/1626162"" title=""View Stats Profile"" href=""https://stats.nba.com/player/1626162"">Kelly Oubre Jr."
"<a ng-href=""/player/1626162"" title=""View Stats Profile"" href=""https://stats.nba.com/player/1626162"">Kelly Oubre Jr."
"<a ng-href=""/player/1626162"" title=""View Stats Profile"" href=""https://stats.nba.com/player/1626162"">Kelly Oubre Jr."
"<a ng-href=""/player/1626162"" title=""View Stats Profile"" href=""https://stats.nba.com/player/1626162"">Kelly Oubre Jr."
"<a ng-href=""/player/1626162"" title=""View Stats Profile"" href=""https://stats.nba.com/player/1626162"">Kelly Oubre Jr."
"<a ng-href=""/player/1626162"" title=""View Stats Profile"" href=""https://stats.nba.com/player/1626162"">Kelly Oubre Jr."
"<a ng-href=""/player/1626162"" title=""View Stats Profile"" href=""https://stats.nba.com/player/1626162"">Kelly Oubre Jr."
"<a ng-href=""/player/1626162"" title=""View Stats Profile"" href=""https://stats.nba.com/player/1626162"">Kelly Oubre Jr."
"<a ng-href=""/player/1626162"" title=""View Stats Profile"" href=""https://stats.nba.com/player/1626162"">Kelly Oubre Jr."
"<a ng-href=""/player/1626162"" title=""View Stats Profile"" href=""https://stats.nba.com/player/1626162"">Kelly Oubre Jr."
"<a ng-href=""/player/1626162"" title=""View Stats Profile"" href=""https://stats.nba.com/player/1626162"">Kelly Oubre Jr."
"<a ng-href=""/player/1626162"" title=""View Stats Profile"" href=""https://stats.nba.com/player/1626162"">Kelly Oubre Jr."
"<a ng-href=""/player/1626162"" title=""View Stats Profile"" href=""https://stats.nba.com/player/1626162"">Kelly Oubre Jr."
"<a ng-href=""/player/1626162"" title=""View Stats Profile"" href=""https://stats.nba.com/player/1626162"">Kelly Oubre Jr."
"<a ng-href=""/player/1626162"" title=""View Stats Profile"" href=""https://stats.nba.com/player/1626162"">Kelly Oubre Jr."
"<a ng-href=""/player/1626162"" title=""View Stats Profile"" href=""https://stats.nba.com/player/1626162"">Kelly Oubre Jr."
