PLAYER,TEAM,DATE,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
"<a ng-href=""/player/202699"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202699"">Tobias Harris",DET,11/04/2017,"<a ng-href=""/game/0021700132"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700132"">DET vs. SAC",W,35,20,7,14,50.0,4,7,57.1,2,2,100.0,1,4,5,5,1,1,2,1,9
"<a ng-href=""/player/202699"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202699"">Tobias Harris",DET,11/29/2017,"<a ng-href=""/game/0021700303"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700303"">DET vs. PHX",W,27,20,8,14,57.1,2,6,33.3,2,3,66.7,0,7,7,1,0,0,0,1,23
"<a ng-href=""/player/202699"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202699"">Tobias Harris",DET,10/23/2017,"<a ng-href=""/game/0021700041"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700041"">DET vs. PHI",L,33,11,5,16,31.3,1,6,16.7,0,0,-,0,4,4,0,0,0,1,1,-7
"<a ng-href=""/player/202699"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202699"">Tobias Harris",DET,10/25/2017,"<a ng-href=""/game/0021700056"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700056"">DET vs. MIN",W,39,34,14,24,58.3,6,9,66.7,0,0,-,0,4,4,1,2,1,1,3,17
"<a ng-href=""/player/202699"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202699"">Tobias Harris",DET,11/03/2017,"<a ng-href=""/game/0021700119"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700119"">DET vs. MIL",W,35,13,5,13,38.5,3,6,50.0,0,0,-,0,1,1,3,1,0,0,0,7
"<a ng-href=""/player/202699"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202699"">Tobias Harris",DET,11/12/2017,"<a ng-href=""/game/0021700189"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700189"">DET vs. MIA",W,37,25,8,15,53.3,5,8,62.5,4,4,100.0,0,7,7,1,0,0,0,2,4
"<a ng-href=""/player/202699"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202699"">Tobias Harris",DET,11/08/2017,"<a ng-href=""/game/0021700159"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700159"">DET vs. IND",W,34,23,8,19,42.1,5,9,55.6,2,2,100.0,0,8,8,1,1,0,1,4,4
"<a ng-href=""/player/202699"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202699"">Tobias Harris",DET,12/08/2017,"<a ng-href=""/game/0021700368"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700368"">DET vs. GSW",L,32,11,4,12,33.3,2,5,40.0,1,1,100.0,0,5,5,2,0,1,0,1,-16
"<a ng-href=""/player/202699"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202699"">Tobias Harris",DET,12/12/2017,"<a ng-href=""/game/0021700398"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700398"">DET vs. DEN",L,30,2,0,7,0.0,0,4,0.0,2,2,100.0,1,7,8,1,1,0,4,3,-24
"<a ng-href=""/player/202699"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202699"">Tobias Harris",DET,11/20/2017,"<a ng-href=""/game/0021700242"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700242"">DET vs. CLE",L,28,11,4,10,40.0,2,5,40.0,1,1,100.0,0,5,5,3,0,0,1,0,-27
"<a ng-href=""/player/202699"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202699"">Tobias Harris",DET,10/18/2017,"<a ng-href=""/game/0021700003"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700003"">DET vs. CHA",W,34,27,11,18,61.1,4,7,57.1,1,1,100.0,2,8,10,3,0,0,1,3,10
"<a ng-href=""/player/202699"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202699"">Tobias Harris",DET,12/10/2017,"<a ng-href=""/game/0021700386"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700386"">DET vs. BOS",L,38,19,5,15,33.3,3,9,33.3,6,6,100.0,2,6,8,1,1,0,1,0,-4
"<a ng-href=""/player/202699"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202699"">Tobias Harris",DET,11/10/2017,"<a ng-href=""/game/0021700169"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700169"">DET vs. ATL",W,32,16,6,11,54.5,4,5,80.0,0,0,-,3,5,8,1,0,0,3,2,6
"<a ng-href=""/player/202699"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202699"">Tobias Harris",DET,12/01/2017,"<a ng-href=""/game/0021700320"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700320"">DET @ WAS",L,27,15,6,11,54.5,2,5,40.0,1,1,100.0,0,2,2,1,0,0,0,2,-5
"<a ng-href=""/player/202699"" title=""View Stats Profile"" href=""https://stats.nba.com/player/202699"">Tobias Harris",DET,10/20/2017,"<a ng-href=""/game/0021700020"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700020"">DET @ WAS",L,34,15,5,10,50.0,1,1,100.0,4,5,80.0,1,2,3,1,1,0,0,2,2
